team_id,event_team_name,merged_pos,n_events,touches,passes,pass_acc,avg_pass_len,forward_pass_share,backward_pass_share,passdir_back,passdir_left,passdir_right,passdir_center,prog_passes,final_third_entries,box_entries,long_passes,switches,prog_pass_share,prog_pass_completed_share,final_third_entry_pass_share,box_entry_pass_share,short_pass_share,long_pass_share,switch_pass_share,progression_x_mean,mean_x,mean_y,std_x,std_y,final_third_share,middle_third_share,defensive_third_share,wide_left_share,wide_right_share,central_share,opp_half_event_share,box_touch_share,def_actions,aerials,dribbles,losses,shots,high_def_actions,box_shots,high_def_action_share,def_action_x_mean,box_shot_share,minutes_played,team_events,team_passes,team_def,team_shots,team_touches,event_share_team,pass_share_team,def_share_team,shot_share_team,touch_share_team,mean_y_sym,wide_share,passdir_wide,n_events_p90,touches_p90,passes_p90,def_actions_p90,aerials_p90,dribbles_p90,losses_p90,shots_p90,prog_passes_p90,final_third_entries_p90,box_entries_p90,long_passes_p90,switches_p90,high_def_actions_p90,box_shots_p90,total_weight,n_formations,n_slots,n_base_pos,dominant_cluster,cluster_support
13,Arsenal,AMC,70.0,55.0,34.0,0.6764705882352942,17.883308224101505,0.6764705882352942,0.2941176470588235,0.3823529411764705,0.088235294117647,0.1764705882352941,0.3529411764705882,5.0,3.0,1.0,5.0,7.0,0.1470588235294117,0.0588235294117647,0.088235294117647,0.0294117647058823,0.3529411764705882,0.1470588235294117,0.2058823529411764,2.432857142857143,45.79571428571428,45.78428571428572,23.537275005824124,28.345056240030956,0.2285714285714285,0.4142857142857143,0.3571428571428571,0.2571428571428571,0.3857142857142857,0.3571428571428571,0.4428571428571428,0.0428571428571428,21.0,5.0,0.0,2.0,1.0,5.0,1.0,0.238095238095238,40.41428571428571,1.0,84.0,648.0,406.0,102.0,4.0,566.0,0.1080246913580246,0.083743842364532,0.2058823529411764,0.25,0.097173144876325,4.215714285714284,0.6428571428571428,0.2647058823529412,75.0,58.92857142857143,36.42857142857143,22.5,5.357142857142857,0.0,2.142857142857143,1.0714285714285714,5.357142857142857,3.2142857142857144,1.0714285714285714,5.357142857142857,7.5,5.357142857142857,1.0714285714285714,1,1,1,1,AMC_C1,1
13,Arsenal,DC,84.5576923076923,77.65384615384616,66.53846153846153,0.9221296518877763,21.843380888696768,0.6447758331132213,0.34876095771127047,0.600819793165654,0.10357279190444685,0.09695602200412015,0.1986513929257789,7.211538461538462,6.480769230769231,0.7884615384615384,16.423076923076923,20.615384615384617,0.11747930179058848,0.0808134010841331,0.09544822301609304,0.012641456248071158,0.16966716429623802,0.24726423545287715,0.30088573146270475,3.918093001869986,39.56641132181157,47.945516137810394,19.051748372134792,16.995967680541714,0.0868893746130903,0.5022248700202752,0.41088575536663446,0.2627503079907151,0.30015047876782613,0.4370992132414587,0.2976408450381361,0.021915194111115335,9.51923076923077,2.7884615384615383,0.46153846153846156,0.3269230769230769,0.4807692307692308,0.8076923076923077,0.4230769230769231,0.07987757434872818,28.92827727294073,0.8650793650793651,97.38461538461539,710.1346153846154,484.09615384615387,82.92307692307692,12.961538461538462,639.0576923076923,0.11794018518324609,0.13542876224425363,0.11536254968780278,0.04247225248356469,0.12024069442768949,16.2723999162092,0.5629007867585413,0.20052881390856706,78.43959543294937,71.99032368176516,61.69515196548453,8.83342582877361,2.562962983820962,0.4219178148251814,0.3141478818494387,0.45175677066732595,6.613410098339539,6.0081724676256565,0.752743701294425,15.16558563083919,19.002471809833118,0.7519883476397994,0.40016297611236634,52,3,2,1,DC_C0,31
13,Arsenal,DL,59.857142857142854,54.17857142857143,41.464285714285715,0.870675227325309,17.74657011087493,0.5103849684267073,0.48416334753523566,0.4273029233212601,0.3330486118054346,0.010656141426737776,0.22899232344656748,4.142857142857143,4.357142857142857,1.4285714285714286,5.321428571428571,5.785714285714286,0.104628428205975,0.06050357308247623,0.10575263002030968,0.034153121278858514,0.30026730916891337,0.11861114025298926,0.12664974138044868,1.2215548521635529,48.91236899794198,78.6109080145751,22.995916447095972,17.875498813798593,0.2679819523405233,0.43922555184179535,0.29279249581768135,0.8124399077047709,0.023433313319059845,0.16412677897616915,0.49983529904565127,0.032785103526686996,7.535714285714286,1.8214285714285714,1.6071428571428572,0.5,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.12457304600161741,31.51596559194773,0.7129629629629629,84.07142857142857,706.4285714285714,487.5,81.32142857142857,11.964285714285714,636.25,0.08472438500645066,0.0848585172804559,0.09115428006151464,0.03834944817087673,0.08514816526872973,28.6109080145751,0.8358732210238308,0.3437047532321724,64.47013183770245,58.04162406042711,44.6717114819351,7.954233402346901,2.0603549934710212,1.7891338759973638,0.5111945211397121,0.4825690606931334,4.458087484890035,4.838733527196644,1.6240694463437488,5.644474910989241,6.101048132183733,0.9330880247591276,0.32348894263918904,28,3,1,1,DL_C0,28
13,Arsenal,DMC,83.5,76.5,56.0,0.8650793650793651,18.930013337513405,0.554421768707483,0.43764172335600904,0.5215419501133787,0.1099773242630385,0.08956916099773239,0.2789115646258503,6.5,5.0,2.5,10.0,9.5,0.119047619047619,0.0725623582766439,0.09297052154195005,0.0487528344671201,0.30725623582766437,0.17687074829931965,0.173469387755102,1.0871067821067821,44.83847041847042,51.485815295815286,22.419037265324327,25.21022200263793,0.19278499278499275,0.3891774891774892,0.418037518037518,0.3133477633477634,0.2714285714285714,0.41522366522366516,0.41702741702741697,0.01298701298701295,11.5,2.5,3.0,1.0,0.5,1.5,0.0,0.12878787878787876,34.59166666666667,0.0,99.0,648.0,406.0,102.0,4.0,566.0,0.128858024691358,0.1379310344827586,0.11274509803921565,0.125,0.13515901060070667,7.494704184704183,0.5847763347763348,0.19954648526077096,75.9090909090909,69.54545454545455,50.90909090909091,10.454545454545453,2.2727272727272725,2.7272727272727266,0.9090909090909092,0.4545454545454546,5.909090909090908,4.545454545454545,2.2727272727272725,9.09090909090909,8.636363636363637,1.3636363636363635,0.0,2,1,2,1,DMC_C0,2
13,Arsenal,DR,77.62962962962963,71.03703703703702,56.7037037037037,0.8214431840356613,17.837708974258362,0.5437052140244981,0.45422605126976234,0.38988783831122936,0.0100295179752491,0.3876561935408837,0.21242645017263775,7.2592592592592595,6.62962962962963,2.5555555555555554,7.148148148148148,7.62962962962963,0.14041409553568207,0.07321038746563874,0.11649739190590251,0.04335397500858681,0.2978460772629504,0.1322405817797348,0.12588146387996632,1.879670136835684,50.85978782676449,17.097086479359024,22.33968049496209,12.945797059734115,0.284512154776088,0.4699822102336204,0.24550563499029143,0.003761991967982578,0.8964249558025548,0.09981305222946275,0.5277647617450094,0.035565208998484914,10.37037037037037,1.8888888888888888,1.2222222222222223,0.6666666666666666,0.4074074074074074,1.962962962962963,0.4074074074074074,0.20612711241796208,36.72359725876883,1.0,96.37037037037037,709.4814814814815,486.9259259259259,83.74074074074075,12.444444444444445,639.7777777777778,0.10810417884612307,0.11295815817712161,0.1228243158468197,0.0295548073325851,0.10922691578539277,32.90291352064098,0.9001869477705372,0.3976857115161328,72.22706016786793,66.04147467115587,52.74689134359709,9.694215580803386,1.7621681574780892,1.1209180491011688,0.6152802763348737,0.3998245152273182,6.766179560160746,6.141586134714709,2.372788245611796,6.752699384181667,7.127611994973963,1.7974541284302674,0.3998245152273182,27,3,1,1,DR_C1,27
13,Arsenal,FW,48.60606060606061,41.24242424242424,23.303030303030305,0.7684878023448439,15.906218638374812,0.4952289443608949,0.5024983283663779,0.271242451941396,0.1326604067704383,0.18791416424686913,0.40818297704129647,1.6363636363636365,1.8484848484848484,1.7575757575757576,2.909090909090909,3.212121212121212,0.07584542657409407,0.03929951649484339,0.08522481275052042,0.07993506520990849,0.4206221567660164,0.1227395199238165,0.141327586198476,1.0579873335603247,62.6663898999275,48.040083823014534,21.88343927815737,26.09629213510748,0.4979644587934444,0.37249101362592313,0.12954452758063237,0.29932050703278706,0.3533723315563168,0.34730716141089607,0.7192763860660599,0.15401531644581248,5.909090909090909,4.9393939393939394,1.7878787878787878,1.4242424242424243,2.393939393939394,2.212121212121212,2.121212121212121,0.3960825790371245,48.96850791464428,0.9047619047619048,94.42424242424242,693.7272727272727,471.1818181818182,81.21212121212122,12.878787878787879,621.2424242424242,0.07085689255308145,0.049848882013086675,0.07270460557157471,0.19318348681093775,0.06726335744649144,7.6210956203609905,0.652692838589104,0.32057457101730746,46.13500752190551,39.078291393660514,22.116912735270724,5.675425807016486,4.515890018014368,1.6715270584552977,1.3587746302302346,2.3205884478953323,1.5970689876102453,1.778295570728522,1.7252485406019975,2.812297839975393,3.139995554698562,2.161009282364204,2.0439796017221656,33,3,3,1,FW_C0,23
13,Arsenal,GK,57.6,47.25,41.15,0.648538429524171,38.13312889567694,0.9729457175174969,0.026054282482503004,0.5609687710136023,0.07981721974900984,0.13543534058083656,0.2237786686565512,24.05,8.4,0.35,26.15,16.55,0.5915426686808635,0.24769084448210812,0.2041529532601541,0.008405944869664755,0.06587829797489053,0.6404427297073725,0.4024882534639458,20.152230234120857,13.426116168433666,48.91037504579556,9.565830539256078,12.980420099938517,0.0,0.035990834758933596,0.9640091652410664,0.0883658296574804,0.09458121959922214,0.8170529507432974,0.0017543859649122799,0.0,1.25,0.4,0.0,0.35,0.0,0.0,0.0,0.0,18.838888888888885,,99.95,648.05,418.35,86.05,10.7,574.65,0.09021353574944901,0.10208439115176904,0.01435799373084391,0.0,0.08397418617508448,2.351237699726855,0.1829470492567026,0.21525256032984647,51.84843149343497,42.543303506258425,37.079989786494174,1.1294715500359107,0.3613909146016642,0.0,0.31728172817281725,0.0,21.617791520213096,7.542539665297239,0.3104462713127998,23.489266673739447,14.888805325149633,0.0,0.0,20,3,1,1,GK_C0,20
13,Arsenal,LEFT_ATTACK_WIDE,48.206896551724135,44.0,26.82758620689655,0.7274469765639148,18.769991818368865,0.4136093844959653,0.5763239492371507,0.21238679334625707,0.2764862767743924,0.05042250043689461,0.4607044294424558,2.1724137931034484,1.4137931034482758,3.9999999999999996,5.310344827586207,6.0,0.079345939028086,0.036571420944298154,0.046810084938280504,0.14306068280861642,0.33657963930995555,0.18850297196322566,0.21342364719735535,0.20522569219557263,65.90183253073911,75.67619122022292,23.541176708084173,21.517375130310494,0.5800080342498538,0.2899649427254467,0.13002702302469943,0.767342141375249,0.06358299062204051,0.1690748680027103,0.7688094259348751,0.14229060725867781,5.758620689655173,1.5517241379310345,2.8275862068965516,1.2413793103448276,2.2758620689655173,2.1379310344827585,1.6206896551724137,0.32742085500706186,44.55486961314547,0.7606666666666666,87.62068965517241,722.448275862069,503.9310344827586,80.06896551724138,12.10344827586207,654.2068965517242,0.06692071041522848,0.05340192976515948,0.0691295003547429,0.1726922530928616,0.06758533934794762,25.676191220222925,0.8309251319972897,0.32690877721128697,49.63923974518433,45.24218772459011,27.45513978147062,6.112352914921659,1.5089991748362077,2.9935803519976187,1.3277008108036195,2.269529833355403,2.171771355611787,1.457024483010866,4.024435535789882,5.362068682951724,6.0671762780586285,2.164451430523831,1.6440702595272727,29,2,2,2,LEFT_ATTACK_WIDE_C0,29
13,Arsenal,LEFT_WIDE_MID,44.5,42.0,23.0,0.6928084099136731,18.217051797329304,0.34217488164856585,0.6488965469228627,0.14463241436925642,0.31638123085491504,0.02241715399610135,0.5165692007797271,1.25,0.5,4.0,3.75,4.0,0.058061821219715926,0.022086466165413522,0.027777777777777776,0.16744987468671674,0.32181147312726255,0.16142787524366467,0.1667884990253411,-0.3154818523153945,73.41993716103462,76.77738292657489,24.047435936607712,19.537670656329485,0.7119028994576554,0.20355913642052564,0.08453796412181892,0.7989674593241551,0.04637307050479765,0.15465947017104711,0.8312447851481019,0.2455673758865248,4.5,1.25,4.5,1.5,1.75,1.5,1.5,0.3232142857142857,54.35,0.6666666666666666,73.25,759.75,519.25,85.25,19.0,678.5,0.059767133240289705,0.046508871678665326,0.0518149190578268,0.08453583453583449,0.06357266801363165,26.777382926574884,0.8453405298289528,0.3387983848510164,55.132834160221805,52.297836029840944,28.082101360717935,5.5404624343353275,1.5459299303224865,5.881702128629797,1.8242751805778492,2.135925871880928,1.5714661918138044,0.703125,4.79184526849555,4.4857749343353275,4.713047661608055,2.0273625601926164,1.883116883116883,4,1,1,1,LEFT_WIDE_MID_C1,4
13,Arsenal,MC,66.16438356164383,59.06849315068493,46.013698630136986,0.8292400591699551,19.408252878630815,0.5617541614917139,0.4353924559227494,0.32804376186311435,0.13141518122034157,0.1683039581586539,0.3722370987578901,4.863013698630137,5.205479452054795,4.301369863013699,8.917808219178083,10.356164383561644,0.10732759256479071,0.06505847756392835,0.11258231643373293,0.09795899227966015,0.28950119979069494,0.1886085071297362,0.21542343677303694,2.1968914900720815,56.394184268944365,46.79155997294031,21.63118346062658,22.66944384875279,0.3644446716162049,0.46586625954171773,0.16968906884207727,0.26304974818066856,0.3628477257297168,0.3741025260896145,0.6301648332403139,0.058377344387185594,8.767123287671232,1.917808219178082,1.1506849315068493,1.095890410958904,1.2876712328767124,2.780821917808219,0.7671232876712328,0.3291984651573692,46.00722610912679,0.5554193703436674,88.46575342465754,714.7397260273973,491.6849315068493,81.08219178082192,12.397260273972602,644.7123287671233,0.0927957238394111,0.09430239312901043,0.10939575158870887,0.11343819914529017,0.0919399569850201,12.156691715636619,0.6258974739103854,0.29971913937899547,67.84577061195436,60.50903688119486,47.122500235158775,8.934126315775446,1.975866970549572,1.168860129810211,1.142479049054436,1.3508232769950292,5.011997260912018,5.326765514945411,4.407545943610458,9.051873858517505,10.43989538301767,2.835068900144195,0.8129302237254008,73,2,3,1,MC_C1,48
